sentence,splitset_label
no number of fantastic setsextrascostumes and spectacular locales can disguise the emptiness at the center of the story ,2
a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to ,2
could the country bears really be as bad as its trailers ,2
in a wordyes ,2
if high crimes were any more generic it would have a universal product code instead of a title ,2
reggio falls victim to relying on the very digital technology that he fervently scornscreating a meanderinginarticulate and ultimately disappointing film ,2
the movie makes absolutely no sense ,2
its underlying mythology is a hodgepodge of inconsistencies that pose the questionsince when did dumb entertainment have to be this dumb ,2
the problem with this film is that itforced to make its characters idiots in order to advance the plot ,2
had anyone here done anything remotely intelligentwe all could have stopped watching long ago ,2
despite the authenticity of the trappingsthe film is overblown in its plottinghackneyed in its dialogue and anachronistic in its style ,2
murder and mayhem of this sort quickly becomes monotonous ,2
the journey toward redemption feels more like a cinematic experiment than a fullblown movie ,2
that zhang would make such a strainingly cute filmwith a blind orphan at its centerno lessindicates where his ambitions have wandered ,2
the gantzesinterviews tend to let the guys off the hook ,2
the streetsshot by cinematographer michael ballhausmay be as authentic as they are meanbut it is nearly impossible to care about what happens on them ,2
this is a good movie in spurtsbut when it does nt workitat important times ,2
parker probably thinks heshaking up a classic the way kenneth branagh and baz luhrmann havebut this halfhearted messingabout just makes us miss wildestillcontemporary play ,2
flotsam in the sea of moviemakingnot big enough for us to worry about it causing significant harm and not smelly enough to bother despising ,2
a tv episode inflated past its natural length ,2
involving at timesbut lapses quite casually into the absurd ,2
all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility ,2
there are weird resonances between actor and role hereand they re not exactly flattering ,2
the unceasing sadism is so graphically excessivethe director just ends up exposing his own obsession ,2
the storyis moldy and obvious ,2
itdrained of life in an attempt to be sober and educationaland yet itso devoid of realism that its lack of whistles and bells just makes it obnoxious and stiff ,2
suffocated at conception by its munchausenbyproxy mum ,2
punish the vehicle to adore the star ,2
even if britney spears is really cuteher movie is really bad ,2
big fat liar is just futile silliness looking to tap into the kiddie sensibilities ,2
usually when i get this much syrupi like pancakes to go with it ,2
all the necessary exposition prevents the picture from rising above your generic sand n sandal adventure ,2
glibsatirical documentary that fudges factsmakes facile points and engages in the cinematic equivalent of tabloid journalism ,2
gangs of new york is an unapologetic messwhose only saving grace is that it ends by blowing just about everything up ,2
an overblown clunker full of bad jokeshowling cliches and bythenumbers action sequences ,2
without a strong script and energetic actingdogma films can produce the same sleepinducing effects as watching your neighborhome videos ,2
a mildreluctantthumbs down ,2
strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and bfilm thuggery ,2
schindlerlist it ai nt ,2
a cinematic sleeping pill of impressive potency ,2
itan awfully derivative story ,2
the movie barely makes sensewith its unbelievable navet and arbitrary flashbacks ,1
itan earnest debut full of heartfelt performancesbut is ultimately let down by a story that is all too predictable ,2
about as cuttingedge as pet rockthe movie ,2
with generic sets and bgrade special effectsjason is about as convincing on the scifi front as tvdefunct cleopatra,2
not sweet enough to liven up its predictable story and will leave even fans of hiphop sorely disappointed ,2
winds up feeling like lots of other quirky movies that try to score hipness points with young adults ,2
oftdescribed as the antidote to american pietype sex comediesit actually has a bundle in common with themas the film diffuses every opportunity for a breakthrough,2
the pacing is glacialthe screenplay is stiff as a boardand things heat up only in the moviefinal scenes ,2
the premise is overshadowed by the uberviolence of the clericks as this becomes just another kungfu scifi movie with silly action sequences ,2
with its hints of a greater intelligence lurking somewherethe ring makes its stupidity more than obvious ,2
itpainful ,2
pumpkin struts about withcouragepinned to its huckster lapel while a yellow streak a mile wide decorates its back ,1
an uneven film dealing with too many problems to be taken seriously ,2
sheridansmoothes over sources of conflict that could have lent the film a bit more depth ,2
an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding ,2
half of it is composed of snappy patter and pseudosophisticated cultural observationswhile the remainderwould be more at home on a daytime television serial ,2
writerdirector john mckay ignites some charming chemistry between kate and jed butwhen he veers into sodden melodramapunctuated by violinsitdisastrous and katejealous female friends become downright despicable ,2
